checkpoint,condition,train_seed,comm_enabled,eval_seed,eval_policy,ablation,history_intervention,sender_remap,cross_play,scope,key,n_rounds,coop_rate,avg_reward,p_all_cooperate,avg_welfare,p_coop_given_m0,p_coop_given_m1,checkpoint_episode,suite_kind,observability_mode,public_signal_sigma
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed1111.pt,cond1,1111,1,9001,greedy,none,none,none,none,f_value,3.500,6673,0.5863929267196164,9.863929267196164,0.029222238873070582,39.45571706878466,0.5437634152158359,0.5865222442936922,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed1111.pt,cond1,1111,1,9001,greedy,none,none,none,none,f_value,5.000,5917,0.7139175257731959,15.422680412371134,0.24488761196552306,61.69072164948454,0.6860329615448644,0.7128498727735368,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed1111_ep25000.pt,cond1,1111,1,9001,greedy,none,none,none,none,regime,competitive,5288,0.0012764750378214825,3.997447049924357,0.0,15.989788199697427,,,25000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed1111_ep25000.pt,cond1,1111,1,9001,greedy,none,none,none,none,regime,cooperative,5917,0.5924454960283928,13.479127936454285,0.0779111035997972,53.91651174581714,,,25000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed1111_ep25000.pt,cond1,1111,1,9001,greedy,none,none,none,none,regime,mixed,18795,0.26042830540037243,6.20316573556797,0.00021282255919127428,24.81266294227188,,,25000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed1111_ep25000.pt,cond1,1111,1,9001,greedy,none,none,none,none,f_value,0.500,5288,0.0012764750378214825,3.997447049924357,0.0,15.989788199697427,0.0012796208530805686,0.0002800924305020657,25000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed1111_ep25000.pt,cond1,1111,1,9001,greedy,none,none,none,none,f_value,1.500,5824,0.025841346153846152,4.0516826923076925,0.0,16.20673076923077,0.02571182053494392,0.01152,25000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed1111_ep25000.pt,cond1,1111,1,9001,greedy,none,none,none,none,f_value,2.500,6298,0.251468720228644,5.508812321371864,0.0,22.035249285487456,0.2783008539522663,0.22679302175317684,25000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed1111_ep25000.pt,cond1,1111,1,9001,greedy,none,none,none,none,f_value,3.500,6673,0.4736250561966132,8.736250561966132,0.0005994305409860632,34.94500224786453,0.5528909952606635,0.4733665704539491,25000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed1111_ep25000.pt,cond1,1111,1,9001,greedy,none,none,none,none,f_value,5.000,5917,0.5924454960283928,13.479127936454285,0.0779111035997972,53.91651174581714,0.5883001720562933,0.5524313288789904,25000,comm,private,
