rule_name,receiver_seed,f_value,n_donors,predicted_coop_rate_mean,natural_coop_rate,sender_shuffle_coop_rate,public_random_coop_rate,identity_coop_rate_mean,flipall_coop_rate_mean,best_aligned_coop_rate_mean,predicted_minus_natural_mean,predicted_minus_sender_shuffle_mean,predicted_minus_public_random_mean,predicted_minus_identity_mean,predicted_minus_flipall_mean,predicted_minus_best_aligned_mean
majority_slot_sign,606,3.500,14,0.5287037063066465,0.5634272441180881,0.45995054698036864,0.5254466480904769,0.47956629678118146,0.5332000216285268,0.5622944431127966,-0.03472353781144128,0.06875315932627794,0.003257058216169665,0.04913740952546507,-0.0044963153218801465,-0.03359073680614995
majority_slot_sign,606,5.000,14,0.9814706031461295,0.9847895893189113,0.9830150414061177,0.9828221384509935,0.9756194829811268,0.9852685900076751,0.9904473540277708,-0.0033189861727821934,-0.0015444382599885595,-0.0013515353048644738,0.0058511201650028,-0.003797986861545699,-0.008976750881641404
majority_slot_sign,707,3.500,14,0.8817393529870838,0.880263749438034,0.9014311404166045,0.9428372397967545,0.8805037089095826,0.9058446359791166,0.920985010213755,0.001475603549049988,-0.019691787429520356,-0.061097886809670744,0.0012356440775012714,-0.024105282992032667,-0.03924565722667104
majority_slot_sign,707,5.000,14,0.9901504061212361,0.9295673483184045,0.9706354571573429,0.9998714873200819,0.9909927370049149,0.9883892205735475,0.9961916008845735,0.06058305780283145,0.019514948963892813,-0.009721081198846198,-0.0008423308836787911,0.0017611855476885121,-0.006041194763337421
majority_slot_sign,808,3.500,14,0.620391690255767,0.7361007043308857,0.5598306608721713,0.6008031470250776,0.6323035036950417,0.5769529491724431,0.6817292396502933,-0.11570901407511859,0.06056102938359561,0.01958854323068923,-0.011911813439274757,0.04343874108332402,-0.06133754939452628
majority_slot_sign,808,5.000,14,0.7797696239176661,0.8688524590163934,0.7512252830826432,0.6990233036326251,0.7776203710532918,0.7605866859929602,0.837928810115428,-0.08908283509872716,0.02854434083502298,0.08074632028504114,0.0021492528643742926,0.019182937924705972,-0.058159186197761725
majority_slot_sign,909,3.500,14,0.757785499201886,0.8388281132923723,0.7653229432039563,0.6162924110801508,0.7410868594605626,0.7111134994787667,0.7745708509178796,-0.08104261409048612,-0.007537444002070055,0.14149308812173542,0.016698639741323407,0.0466719997231194,-0.016785351715993577
majority_slot_sign,909,5.000,14,0.8854042773542087,0.9645090417441272,0.8852881527801254,0.7979780671692941,0.8209747189703709,0.8645837798550906,0.9014827847881851,-0.07910476438991834,0.0001161245740837123,0.08742621018491468,0.0644295583838378,0.020820497499118025,-0.01607850743397638
majority_slot_sign,1111,3.500,14,0.479628286313022,0.5863929267196165,0.40023227933463207,0.4633666612030814,0.4323296300551229,0.47896825832975315,0.541619175380949,-0.10676464040659431,0.07939600697838997,0.016261625109940638,0.04729865625789923,0.0006600279832688508,-0.061990889067926935
majority_slot_sign,1111,5.000,14,0.6741890702747979,0.7139175257731959,0.5786716241338519,0.6320681973954764,0.6536129787020476,0.6743027441684969,0.7397444436612745,-0.03972845549839789,0.09551744614094636,0.04212087287932163,0.020576091572750376,-0.00011367389369892503,-0.06555537338647618
majority_slot_sign,1212,3.500,14,0.700710360431721,0.7794470253259403,0.7426195114641091,0.6875512211112931,0.7294466917022963,0.6954746390776256,0.7534271720457414,-0.07873666489421945,-0.04190915103238818,0.013159139320427726,-0.028736331270575313,0.005235721354095295,-0.05271681161402041
majority_slot_sign,1212,5.000,14,0.910390678184141,0.8335305053236438,0.9170187595065064,0.8485692254969158,0.898136069201276,0.9304013999160957,0.9412226598668704,0.07686017286049725,-0.006628081322365753,0.06182145268722522,0.012254608982865012,-0.020010721731954766,-0.03083198168272938
majority_slot_sign,1313,3.500,14,0.8321205771056895,0.7564064139067883,0.7759628353064586,0.953081462055401,0.8167512385161093,0.8018930684004113,0.8683381705469081,0.07571416319890109,0.0561577417992308,-0.12096088494971116,0.015369338589580228,0.030227508705278246,-0.03621759344121855
majority_slot_sign,1313,5.000,14,0.9040497685538035,0.9349754943383474,0.8248690214635795,0.8680174777244686,0.9054249109940763,0.85834461425833,0.9262913890488162,-0.03092572578454355,0.07918074709022405,0.0360322908293348,-0.0013751424402725523,0.0457051542954736,-0.02224162049501269
majority_slot_sign,1414,3.500,14,0.7865802466422667,0.9097482391727857,0.8301363704480741,0.6098180626126865,0.7070778861286942,0.790908619671428,0.8300038741039293,-0.12316799253051917,-0.043556123805807694,0.17676218402958016,0.07950236051357241,-0.004328373029161321,-0.04342362746166263
majority_slot_sign,1414,5.000,14,0.9454083033699565,0.9959861416258241,0.948960621936792,0.9150102810143933,0.9067770964251594,0.9292565065617675,0.9619693818716606,-0.05057783825586728,-0.003552318566835712,0.03039802235556319,0.038631206944797256,0.016151796808188974,-0.016561078501703994
majority_slot_sign,1515,3.500,14,0.5944591597268906,0.790986063239922,0.5499400569459015,0.5639239468939518,0.5993029133991454,0.6616278000896264,0.7061174575740937,-0.19652690351303148,0.04451910278098915,0.030535212832938707,-0.004843753672254877,-0.06716864036273586,-0.11165829784720298
majority_slot_sign,1515,5.000,14,0.7953038990676295,0.8536842994760859,0.7374514111881022,0.735263879369431,0.80113594723737,0.8187197512086433,0.8490348827234419,-0.05838040040845629,0.05785248787952744,0.06004001969819837,-0.00583204816974047,-0.023415852141013747,-0.053730983655812435
majority_slot_sign,1616,3.500,14,0.39272854471888063,0.44702532594035654,0.26554772965682594,0.36219472217669235,0.38664743369353655,0.3930482634100817,0.46358543016240733,-0.05429678122147603,0.12718081506205464,0.030533822542188276,0.006081111025344096,-0.000319718691201089,-0.07085688544352668
majority_slot_sign,1616,5.000,14,0.8258811420735351,0.8475156329220889,0.833403751901301,0.7641792323509253,0.810731831687767,0.8512019875991231,0.8861435661850753,-0.021634490848553806,-0.0075226098277662735,0.061701909722609735,0.015149310385768175,-0.025320845525588036,-0.06026242411154016
seed_mean_sign,101,3.500,14,0.8564247237460805,0.8640041960137866,0.8782032069533942,0.9287411899688572,0.8494309247416031,0.8907178074732135,0.919532055255568,-0.007579472267706293,-0.0217784832073137,-0.072316466222777,0.0069937990044776,-0.03429308372713304,-0.06310733150948757
seed_mean_sign,101,5.000,14,0.9819642460298121,0.9938313334460033,0.9856768632753087,0.998329335161069,0.9850385988175633,0.983922338106049,0.9960259041062695,-0.011867087416190787,-0.003712617245496192,-0.016365089131256987,-0.0030743527877512,-0.001958092076236698,-0.01406165807645723
seed_mean_sign,202,3.500,14,0.8974184430689423,0.9404690543983213,0.9387831560017984,0.9316095722012784,0.9023772590037967,0.9001166046443554,0.9347637766972167,-0.04305061132937941,-0.041364712932856075,-0.034191129132336275,-0.004958815934854572,-0.0026981615754130195,-0.03734533362827437
